gene_symbol,log2fc,pvalue,padj,diffexpressed,is_purinergic,purinergic_category,is_mitochondrial,mito_category,mito_complex,is_crosstalk,top_hallmark
MIR4260,0.36425986651013126,0.18581882245054615,0.18581882245054615,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PTGR1,-0.194582973116615,0.18584497841874015,0.18584497841874015,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MYT1,0.3466030430156692,0.1859031923219774,0.1859031923219774,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
STAG3L3,0.1429714360282531,0.1859248856072492,0.1859248856072492,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CHST6,-0.259512091493297,0.18592674677250043,0.18592674677250043,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105369958,0.199158439865177,0.185931480052062,0.185931480052062,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105375047,0.20670573107991047,0.1859352451759574,0.1859352451759574,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
KIAA1549L,0.5355049741402739,0.18599292136661505,0.18599292136661505,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GFY,0.31950412848791354,0.18599516214766929,0.18599516214766929,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
POLE,0.2957237839812534,0.1860295392814701,0.1860295392814701,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CD300C,0.08301213676841449,0.1860400690027619,0.1860400690027619,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NECAB1,0.37504064068809767,0.1860583697113062,0.1860583697113062,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PSRC1,-0.7171084261146371,0.18607366952134516,0.18607366952134516,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
FAM47E-STBD1,0.15729119502576142,0.18609235605314492,0.18609235605314492,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
INPPL1,-0.19789195415990785,0.18611445321966685,0.18611445321966685,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
BCO2,0.5300616370849303,0.18613945370185367,0.18613945370185367,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
RHBDL2,0.12792149283249832,0.18616583448361657,0.18616583448361657,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
FZD4-DT,0.12799680152456114,0.1861715152632325,0.1861715152632325,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
COQ9,-0.15675955471388928,0.18619379079360612,0.18619379079360612,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC102724159,-0.2509480571032515,0.18619600517879029,0.18619600517879029,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
KIF5C,0.3396907491063038,0.1862396840357156,0.1862396840357156,NS,FALSE,NA,TRUE,mito_transport,NA,FALSE,NA
SELENOW,0.16847243738847684,0.1862501299371718,0.1862501299371718,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CRTAP,-0.515641905723703,0.1862656363908275,0.1862656363908275,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
URB2,-0.20397107445641857,0.18628564495628352,0.18628564495628352,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CYLD-AS1,0.20568846369775573,0.18632236652037112,0.18632236652037112,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ABHD14A,0.16569562885198613,0.1863227906997832,0.1863227906997832,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC102724467,0.19867498105653453,0.18637549949258325,0.18637549949258325,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC101927143,0.14161605721720236,0.18638085036509172,0.18638085036509172,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DPPA3,-0.11220222039666924,0.1865165740194172,0.1865165740194172,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CLASP2,0.4003441966400972,0.1865238599014306,0.1865238599014306,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ADRA1A,0.5120906375832488,0.18652547388114404,0.18652547388114404,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SMIM28,-0.4206593207923189,0.18652667578065,0.18652667578065,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
KATNAL1,0.2402910931535029,0.18652846156070024,0.18652846156070024,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TMEM150C,-0.24545871394526744,0.18662502073714615,0.18662502073714615,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SLC26A10P,0.4185129981309123,0.18662674268491863,0.18662674268491863,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CSAG2,-1.2152375792816077,0.18663430417121815,0.18663430417121815,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
UNC50,-0.18864397719933151,0.18665824777326687,0.18665824777326687,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZNRF3,-0.17978284593625088,0.18667767325474088,0.18667767325474088,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
