gene_symbol,log2fc,pvalue,padj
MICA,-1.1983463604712403,0.047755345,0.047755345
LINC02615,0.809276502824117,0.01224647,0.01224647
LINC02733,-1.6840607273551842,0.003675831,0.003675831
BHLHE40-AS1,0.4178907724238004,0.012494897,0.012494897
TGFBR3L,0.46827487936704837,0.036079446,0.036079446
SMC4,-0.5860315586416267,0.041685484,0.041685484
NEDD8-MDP1,0.18099557039343125,0.015250688,0.015250688
ZHX1-C8orf76,0.3633576838929067,0.005441652,0.005441652
SAE1,0.18765638037022422,0.042458251,0.042458251
CDH8,0.7739434523219635,0.004299281,0.004299281
MIR4709,-0.3468969586551747,0.047863805,0.047863805
MIR4645,2.3209396089033936,0.002722736,0.002722736
COX17,0.32481637418910564,0.004641008,0.004641008
LOC100652768,0.2854537442024321,0.045197435,0.045197435
NNT-AS1,-0.4127278207888806,0.039934802,0.039934802
DPP3,0.20969475245282315,0.030898791,0.030898791
MIR4999,3.121863038371525,0.040323844,0.040323844
HLX-AS1,1.7449555833945438,2.3881e-4,2.3881e-4
IPO9-AS1,0.2662583069979072,0.028924961,0.028924961
DLEU7-AS1,0.9827901084590372,0.044138043,0.044138043
UBE2Q1-AS1,0.19286485056174985,0.037821433,0.037821433
MTUS2-AS1,1.8918721643549745,0.048300281,0.048300281
RNF216-IT1,1.3990749237083286,0.046088428,0.046088428
PREB,0.23599676407700718,0.033296389,0.033296389
NAMPT,-0.8240201980113062,0.020060364,0.020060364
AASS,-0.7386578432329325,0.049300356,0.049300356
LOC101926944,2.505192350939792,0.005321242,0.005321242
LOC101927045,0.38908572712152856,0.016709531,0.016709531
ARHGAP28-AS1,1.309378979003515,0.025706662,0.025706662
LOC101927238,-2.601366932909479,0.033367044,0.033367044
LINC01961,-1.27843033367746,0.0349152,0.0349152
CLYBL-AS3,-0.7635712981750964,0.043703393,0.043703393
ITPRIP-AS1,2.5222918131764764,0.027219079,0.027219079
LINC01909,-1.4225744398610545,0.044047668,0.044047668
LINC01275,1.159918348096762,0.022012608,0.022012608
LINC01535,1.0267569931033451,0.025354783,0.025354783
LINC01524,4.210002440543162,0.001001008,0.001001008
LOC101927823,1.3912040367572511,0.021806184,0.021806184
PFKP-DT,0.5394961783783223,0.030531213,0.030531213
LINC01856,2.2524534363288327,0.013149695,0.013149695
DPP3-DT,0.5390458453391156,0.012346212,0.012346212
